TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  5.207777778e-02  5.623333333e-02  6.038888889e-02  6.454444444e-02  6.870000000e-02  7.285555556e-02
  7.701111111e-02  8.116666667e-02  8.532222222e-02  8.947777778e-02  9.363333333e-02  9.778888889e-02
  1.019444444e-01  1.061000000e-01  1.102555556e-01  1.144111111e-01  1.185666667e-01  1.227222222e-01
  1.268777778e-01  1.310333333e-01  1.351888889e-01  1.393444444e-01  1.435000000e-01  1.476555556e-01
  1.518111111e-01  1.559666667e-01  1.601222222e-01  1.642777778e-01  1.684333333e-01  1.725888889e-01
  1.767444444e-01  1.809000000e-01  1.850555556e-01  1.892111111e-01  1.933666667e-01  1.975222222e-01
  2.016777778e-01  2.058333333e-01  2.099888889e-01  2.141444444e-01  2.183000000e-01  2.224555556e-01
  2.266111111e-01  2.307666667e-01  2.349222222e-01
  3.564630569e-02  3.841172142e-02  4.109703512e-02  4.372766413e-02  4.633149171e-02  4.891535536e-02
  5.146859138e-02  5.401144984e-02  5.655248564e-02  5.909530169e-02  6.164726283e-02  6.421799818e-02
  6.683930586e-02  6.957671676e-02  7.245529010e-02  7.548909443e-02  7.867451537e-02  8.201791320e-02
  8.541507106e-02  8.883594425e-02  9.225968862e-02  9.568696194e-02  9.911804550e-02  1.025446513e-01
  1.059699377e-01  1.093990606e-01  1.128318482e-01  1.162679492e-01  1.197036007e-01  1.231356733e-01
  1.265701617e-01  1.300077915e-01  1.334482737e-01  1.368890708e-01  1.403274518e-01  1.437660725e-01
  1.472071427e-01  1.506512204e-01  1.540961188e-01  1.575390787e-01  1.603822678e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.675023278e-02 -3.989261447e-02 -4.310690794e-02 -4.638191262e-02 -4.970048137e-02 -5.304382905e-02
 -5.639384549e-02 -5.973386025e-02 -6.307058413e-02 -6.640131389e-02 -6.972193749e-02 -7.301621168e-02
 -7.625426154e-02 -7.938950916e-02 -8.240932495e-02 -8.529629012e-02 -8.804773278e-02 -9.065016736e-02
 -9.318248956e-02 -9.568733924e-02 -9.818785584e-02 -1.006837528e-01 -1.031732782e-01 -1.056554228e-01
 -1.081293178e-01 -1.105996488e-01 -1.130665836e-01 -1.155304668e-01 -1.179872543e-01 -1.204381567e-01
